CVE_PROD,NLISPRE,LMARGEN,LPRECPROD,LDCTO1P,LDCTO2P,LEXCDESD,LEXCHAST
LOE18,4,18.0,21.24,0.0,0.0,0.0,0.0
LOE23,4,18.0,12.39,0.0,0.0,0.0,0.0
LOE26,4,18.0,5.43,0.0,0.0,0.0,0.0
CON1,4,18.0,6.84,0.0,0.0,0.0,0.0
CON2,4,18.0,13.57,0.0,0.0,0.0,0.0
CON3,4,18.0,15.93,0.0,0.0,0.0,0.0
MAV121,4,18.0,12.51,0.0,0.0,0.0,0.0
CON5,4,18.0,36.11,0.0,0.0,0.0,0.0
CON12,4,18.0,15.93,0.0,0.0,0.0,0.0
CON13,4,18.0,16.52,0.0,0.0,0.0,0.0
CON14,4,18.0,30.09,0.0,0.0,0.0,0.0
CON15,4,18.0,18.29,0.0,0.0,0.0,0.0
CON16,4,18.0,14.75,0.0,0.0,0.0,0.0
CON18,4,18.0,4.72,0.0,0.0,0.0,0.0
CON19,4,18.0,7.08,0.0,0.0,0.0,0.0
CON20,4,18.0,11.8,0.0,0.0,0.0,0.0
BRU80,4,18.0,16.67,0.0,0.0,0.0,0.0
MAV124,4,18.0,45.41,0.0,0.0,0.0,0.0
CON22,4,18.0,26.55,0.0,0.0,0.0,0.0
IQF24,4,18.0,5.38,0.0,0.0,0.0,0.0
BRU89,4,18.0,7.1,0.0,0.0,0.0,0.0
NAT48,4,18.0,31.86,30.0,0.0,0.0,0.0
MIC5,4,18.0,28.32,0.0,0.0,0.0,0.0
LROY11,4,18.0,51.63,0.0,0.0,0.0,0.0
VAR31,4,18.0,34.39,0.0,0.0,0.0,0.0
LAND7,4,18.0,17.65,0.0,0.0,0.0,0.0
TOC5,4,18.0,29.25,0.0,0.0,0.0,0.0
MVI61,4,18.0,17.09,0.0,0.0,0.0,0.0
MVI62,4,18.0,14.48,0.0,0.0,0.0,0.0
CMD15,4,18.0,40.02,0.0,0.0,0.0,0.0
CMD19,4,18.0,52.06,0.0,0.0,0.0,0.0
CMD21,4,18.0,24.21,0.0,0.0,0.0,0.0
CMD26,4,18.0,26.37,0.0,0.0,0.0,0.0
CMD27,4,18.0,36.2,0.0,0.0,0.0,0.0
GEL18,4,18.0,47.15,0.0,0.0,0.0,0.0
VAR14,4,18.0,9.91,0.0,0.0,0.0,0.0
VAR52,4,18.0,92.04,0.0,0.0,0.0,0.0
VAR53,4,18.0,12.33,0.0,0.0,0.0,0.0
MVI66,4,18.0,8.14,30.0,0.0,0.0,0.0
URB7,4,18.0,25.49,0.0,0.0,0.0,0.0
CMD30,4,18.0,45.02,0.0,0.0,0.0,0.0
YPN11,4,18.0,47.89,0.0,0.0,0.0,0.0
YPN13,4,18.0,24.98,0.0,0.0,0.0,0.0
YPN17,4,18.0,45.12,0.0,0.0,0.0,0.0
CMD36,4,18.0,34.46,0.0,0.0,0.0,0.0
CMD37,4,18.0,27.38,0.0,0.0,0.0,0.0
AVIVIA16,4,18.0,17.7,0.0,0.0,0.0,0.0
LIF23,4,18.0,27.38,30.0,0.0,0.0,0.0
NAT56,4,18.0,31.86,30.0,0.0,0.0,0.0
LIF24,4,18.0,19.3,30.0,0.0,0.0,0.0
SON40,4,18.0,19.07,0.0,0.0,0.0,0.0
SON42,4,18.0,27.47,0.0,0.0,0.0,0.0
SON43,4,18.0,36.85,0.0,0.0,0.0,0.0
CON26,4,18.0,23.01,30.0,0.0,0.0,0.0
GROS2,4,18.0,76.7,0.0,0.0,0.0,0.0
DKT8,4,18.0,30.51,0.0,0.0,0.0,0.0
SON46,4,18.0,13.0,0.0,0.0,0.0,0.0
CON27,4,18.0,22.42,0.0,0.0,0.0,0.0
CON29,4,18.0,17.7,0.0,0.0,0.0,0.0
LOE27,4,18.0,17.59,0.0,0.0,0.0,0.0
ACO10,4,18.0,129.8,0.0,0.0,0.0,0.0
DKT16,4,18.0,36.66,0.0,0.0,0.0,0.0
LIF26,4,18.0,15.06,30.0,0.0,0.0,0.0
LIF27,4,18.0,7.53,30.0,0.0,0.0,0.0
LIF29,4,18.0,15.4,30.0,0.0,0.0,0.0
LIF32,4,18.0,17.91,0.0,0.0,0.0,0.0
LIF33,4,18.0,15.34,30.0,0.0,0.0,0.0
LIF34,4,18.0,10.95,30.0,0.0,0.0,0.0
LIF35,4,18.0,10.94,30.0,0.0,0.0,0.0
LIF36,4,18.0,19.16,30.0,0.0,0.0,0.0
LIF37,4,18.0,10.95,30.0,0.0,0.0,0.0
LIF38,4,18.0,15.95,30.0,0.0,0.0,0.0
NAF2,4,18.0,6.49,0.0,0.0,0.0,0.0
LIF41,4,18.0,11.6,30.0,0.0,0.0,0.0
LIF43,4,18.0,15.29,30.0,0.0,0.0,0.0
LIF44,4,18.0,25.31,0.0,0.0,0.0,0.0
AVIVIA42,4,18.0,7.08,0.0,0.0,0.0,0.0
AVIVIA64,4,18.0,24.78,0.0,0.0,0.0,0.0
ULTR8,4,18.0,4.96,0.0,0.0,0.0,0.0
ULTR9,4,18.0,0.01,0.0,0.0,0.0,0.0
JAL43,4,18.0,44.43,0.0,0.0,0.0,0.0
JAL44,4,18.0,8.7,0.0,0.0,0.0,0.0
JAL45,4,18.0,45.75,0.0,0.0,0.0,0.0
JAL46,4,18.0,10.54,0.0,0.0,0.0,0.0
JAL48,4,18.0,16.74,0.0,0.0,0.0,0.0
JAL49,4,18.0,44.87,0.0,0.0,0.0,0.0
LAND6,4,18.0,76.65,0.0,0.0,0.0,0.0
JAL51,4,18.0,60.18,0.0,0.0,0.0,0.0
CMD46,4,18.0,35.4,0.0,0.0,0.0,0.0
AVIVIA39,4,18.0,5.58,0.0,0.0,0.0,0.0
VAR23,4,18.0,74.34,0.0,0.0,0.0,0.0
CMD48,4,18.0,94.99,0.0,0.0,0.0,0.0
MVI70,4,18.0,233.96,0.0,0.0,0.0,0.0
ULTR41,4,18.0,55.04,0.0,0.0,0.0,0.0
ULTR42,4,18.0,98.51,0.0,0.0,0.0,0.0
MAV139,4,18.0,28.74,0.0,0.0,0.0,0.0
MAV140,4,18.0,112.1,0.0,0.0,0.0,0.0
LIF46,4,18.0,15.89,25.0,0.0,0.0,0.0
LIF47,4,18.0,24.11,25.0,0.0,0.0,0.0
LIF48,4,18.0,15.74,30.0,0.0,0.0,0.0
LIF49,4,18.0,16.43,30.0,0.0,0.0,0.0
NIP10,4,18.0,10.5,0.0,0.0,0.0,0.0
AVIVIA23,4,18.0,10.03,0.0,0.0,0.0,0.0
ULTR22,4,18.0,9.44,0.0,0.0,0.0,0.0
VAR65,4,18.0,5.74,0.0,0.0,0.0,0.0
NIP11,4,18.0,12.98,0.0,0.0,0.0,0.0
JAYOR9,4,18.0,146.37,0.0,0.0,0.0,0.0
JAYOR11,4,18.0,46.57,0.0,0.0,0.0,0.0
VAR70,4,18.0,67.65,0.0,0.0,0.0,0.0
BIOM2,4,18.0,25.37,0.0,0.0,0.0,0.0
BIOM15,4,18.0,5.7,0.0,0.0,0.0,0.0
BIOM16,4,18.0,6.84,0.0,0.0,0.0,0.0
BIOM19,4,18.0,38.29,0.0,0.0,0.0,0.0
OFE10,4,18.0,0.01,0.0,0.0,0.0,0.0
OFE11,4,18.0,44.46,0.0,0.0,0.0,0.0
DALUX2,4,18.0,35.26,0.0,0.0,0.0,0.0
AVIVIA21,4,18.0,31.27,0.0,0.0,0.0,0.0
VAR30,4,18.0,33.04,0.0,0.0,0.0,0.0
DALUX6,4,18.0,42.57,0.0,0.0,0.0,0.0
LAND2,4,18.0,36.05,0.0,0.0,0.0,0.0
CALUX8,4,18.0,41.3,0.0,0.0,0.0,0.0
DALUX8,4,18.0,37.5,0.0,0.0,0.0,0.0
DALUX9,4,18.0,69.74,0.0,0.0,0.0,0.0
DALUX10,4,18.0,36.79,0.0,0.0,0.0,0.0
DALUX11,4,18.0,40.12,0.0,0.0,0.0,0.0
LAND4,4,18.0,11.55,0.0,0.0,0.0,0.0
VAR72,4,18.0,29.06,0.0,0.0,0.0,0.0
VAR73,4,18.0,36.82,0.0,0.0,0.0,0.0
AMS21,4,18.0,9.98,0.0,0.0,0.0,0.0
AMS22,4,18.0,11.23,0.0,0.0,0.0,0.0
DKT22,4,18.0,91.7,0.0,0.0,0.0,0.0
AVIVIA29,4,18.0,95.58,0.0,0.0,0.0,0.0
CMD50,4,18.0,28.79,0.0,0.0,0.0,0.0
JAYOR12,4,18.0,171.1,0.0,0.0,0.0,0.0
JAYOR13,4,18.0,153.4,0.0,0.0,0.0,0.0
SON49,4,18.0,35.53,30.0,0.0,0.0,0.0
SON51,4,18.0,27.93,30.0,0.0,0.0,0.0
URB8,4,18.0,24.92,30.0,0.0,0.0,0.0
URB9,4,18.0,28.32,0.0,0.0,0.0,0.0
AVIVIA65,4,18.0,23.6,0.0,0.0,0.0,0.0
VAR81,4,18.0,20.59,0.0,0.0,0.0,0.0
VAR83,4,18.0,38.49,0.0,0.0,0.0,0.0
SER11,4,18.0,15.15,0.0,0.0,0.0,0.0
NAT63,4,18.0,70.8,0.0,0.0,0.0,0.0
YPN24,4,18.0,105.51,0.0,0.0,0.0,0.0
SER12,4,18.0,26.04,0.0,0.0,0.0,0.0
RAAM13,4,18.0,34.22,0.0,0.0,0.0,0.0
DKT25,4,18.0,46.5,0.0,0.0,0.0,0.0
JAYOR19,4,18.0,168.65,0.0,0.0,0.0,0.0
VAR87,4,18.0,33.52,30.0,0.0,0.0,0.0
LIF54,4,18.0,14.37,30.0,0.0,0.0,0.0
AMS29,4,18.0,46.8,0.0,0.0,0.0,0.0
AMS30,4,18.0,45.02,0.0,0.0,0.0,0.0
LOE35,4,18.0,0.01,0.0,0.0,0.0,0.0
LOE39,4,18.0,16.23,0.0,0.0,0.0,0.0
AMS65,4,18.0,55.06,0.0,0.0,0.0,0.0
LOE55,4,18.0,106.2,0.0,0.0,0.0,0.0
BIOM25,4,18.0,9.62,0.0,0.0,0.0,0.0
LOE60,4,18.0,10.64,0.0,0.0,0.0,0.0
ACO2,4,18.0,18.59,0.0,0.0,0.0,0.0
ACO5,4,18.0,18.88,0.0,0.0,0.0,0.0
AVIVIA67,4,18.0,17.7,0.0,0.0,0.0,0.0
VAR89,4,18.0,18.68,0.0,0.0,0.0,0.0
VAR90,4,18.0,12.33,30.0,0.0,0.0,0.0
LIF55,4,18.0,22.72,30.0,0.0,0.0,0.0
LOE62,4,18.0,14.34,0.0,0.0,0.0,0.0
DAN10,4,18.0,30.66,0.0,0.0,0.0,0.0
SER16,4,18.0,34.22,0.0,0.0,0.0,0.0
RAAM16,4,18.0,163.65,0.0,0.0,0.0,0.0
VAR91,4,18.0,9.46,30.0,0.0,0.0,0.0
NIP7,4,18.0,10.5,0.0,0.0,0.0,0.0
DEG44,4,18.0,19.82,0.0,0.0,0.0,0.0
WIP7,4,18.0,16.49,0.0,0.0,0.0,0.0
WIP8,4,18.0,32.99,0.0,0.0,0.0,0.0
VAR92,4,18.0,8.5,0.0,0.0,0.0,0.0
WIP21,4,18.0,30.68,0.0,0.0,0.0,0.0
LOE67,4,18.0,76.2,0.0,0.0,0.0,0.0
AVIVIA31,4,18.0,151.04,0.0,0.0,0.0,0.0
AMS38,4,18.0,77.08,0.0,0.0,0.0,0.0
LOE69,4,18.0,34.28,0.0,0.0,0.0,0.0
DEG41,4,18.0,21.71,0.0,0.0,0.0,0.0
MVI72,4,18.0,18.64,30.0,0.0,0.0,0.0
TEC7,4,18.0,21.83,0.0,0.0,0.0,0.0
NIP9,4,18.0,10.5,0.0,0.0,0.0,0.0
GROS3,4,18.0,36.54,0.0,0.0,0.0,0.0
GROS4,4,18.0,20.74,0.0,0.0,0.0,0.0
GROS5,4,18.0,20.41,0.0,0.0,0.0,0.0
GROS6,4,18.0,69.85,0.0,0.0,0.0,0.0
GROS7,4,18.0,74.41,0.0,0.0,0.0,0.0
GROS8,4,18.0,39.95,0.0,0.0,0.0,0.0
GROS9,4,18.0,130.1,0.0,0.0,0.0,0.0
GROS10,4,18.0,79.9,0.0,0.0,0.0,0.0
GROS11,4,18.0,78.36,0.0,0.0,0.0,0.0
JAYOR23,4,18.0,99.85,0.0,0.0,0.0,0.0
AVIVIA61,4,18.0,29.5,0.0,0.0,0.0,0.0
WIP22,4,18.0,34.27,0.0,0.0,0.0,0.0
TEC10,4,18.0,22.8,0.0,0.0,0.0,0.0
PIS4,4,18.0,4.37,0.0,0.0,0.0,0.0
PIS5,4,18.0,7.08,0.0,0.0,0.0,0.0
PIS6,4,18.0,11.67,0.0,0.0,0.0,0.0
AVIVIA58,4,18.0,25.96,0.0,0.0,0.0,0.0
AVIVIA60,4,18.0,70.8,0.0,0.0,0.0,0.0
JAYOR28,4,18.0,153.4,0.0,0.0,0.0,0.0
JAYOR29,4,18.0,168.65,0.0,0.0,0.0,0.0
JAYOR30,4,18.0,99.85,0.0,0.0,0.0,0.0
AVIVIA59,4,18.0,64.9,0.0,0.0,0.0,0.0
JAYOR32,4,18.0,41.39,0.0,0.0,0.0,0.0
GROS12,4,18.0,49.71,0.0,0.0,0.0,0.0
QUIFA3,4,18.0,27.64,0.0,0.0,0.0,0.0
QUIFA4,4,18.0,48.85,0.0,0.0,0.0,0.0
QUIFA5,4,18.0,23.4,0.0,0.0,0.0,0.0
QUIFA14,4,18.0,37.35,0.0,0.0,0.0,0.0
QUIFA16,4,18.0,25.08,0.0,0.0,0.0,0.0
QUIFA12,4,18.0,33.38,0.0,0.0,0.0,0.0
QUIFA19,4,18.0,38.09,0.0,0.0,0.0,0.0
PIS8,4,18.0,10.33,0.0,0.0,0.0,0.0
RAAM31,4,18.0,49.56,0.0,0.0,0.0,0.0
MAV178,4,18.0,12.39,0.0,0.0,0.0,0.0
SER21,4,18.0,39.33,0.0,0.0,0.0,0.0
AVIVIA32,4,18.0,18.29,0.0,0.0,0.0,0.0
GEL20,4,18.0,35.26,0.0,0.0,0.0,0.0
NAF11,4,18.0,10.03,0.0,0.0,0.0,0.0
YPN20,4,18.0,75.66,0.0,0.0,0.0,0.0
YPN21,4,18.0,75.66,0.0,0.0,0.0,0.0
YPN22,4,18.0,75.66,0.0,0.0,0.0,0.0
YPN23,4,18.0,75.66,0.0,0.0,0.0,0.0
WERM9,4,18.0,2.36,0.0,0.0,0.0,0.0
VIC15,4,18.0,18.36,30.0,0.0,0.0,0.0
VIC17,4,18.0,10.11,30.0,0.0,0.0,0.0
VIC18,4,18.0,13.16,30.0,0.0,0.0,0.0
VIC19,4,18.0,23.92,30.0,0.0,0.0,0.0
TEC11,4,18.0,244.55,0.0,0.0,0.0,0.0
RAAM19,4,18.0,9.91,0.0,0.0,0.0,0.0
JAL55,4,18.0,14.03,0.0,0.0,0.0,0.0
NOV59,4,18.0,51.92,0.0,0.0,0.0,0.0
PIS9,4,18.0,24.9,0.0,0.0,0.0,0.0
SON54,4,18.0,34.67,30.0,0.0,0.0,0.0
PROG1,4,18.0,42.29,0.0,0.0,0.0,0.0
PROG2,4,18.0,21.29,0.0,0.0,0.0,0.0
PROG4,4,18.0,92.7,0.0,0.0,0.0,0.0
PROG11,4,18.0,36.59,0.0,0.0,0.0,0.0
PROG13,4,18.0,18.17,0.0,0.0,0.0,0.0
PROG14,4,18.0,84.64,0.0,0.0,0.0,0.0
MIC8,4,18.0,28.32,30.0,0.0,0.0,0.0
KEN15,4,18.0,38.94,0.0,0.0,0.0,0.0
QUIFA26,4,18.0,16.82,0.0,0.0,0.0,0.0
PIS10,4,18.0,16.11,0.0,0.0,0.0,0.0
QUIFA29,4,18.0,20.57,0.0,0.0,0.0,0.0
TOC8,4,18.0,68.82,0.0,0.0,0.0,0.0
SER22,4,18.0,10.03,30.0,0.0,0.0,0.0
QUIFA34,4,18.0,10.89,0.0,0.0,0.0,0.0
QUIFA35,4,18.0,24.32,0.0,0.0,0.0,0.0
RAAM26,4,18.0,22.4,0.0,0.0,0.0,0.0
RAAM27,4,18.0,12.69,0.0,0.0,0.0,0.0
RAAM28,4,18.0,73.16,0.0,0.0,0.0,0.0
MAV152,4,18.0,49.09,0.0,0.0,0.0,0.0
AMS49,4,18.0,16.52,0.0,0.0,0.0,0.0
AMS51,4,18.0,13.07,0.0,0.0,0.0,0.0
JAYOR33,4,18.0,39.85,0.0,0.0,0.0,0.0
JAYOR35,4,18.0,43.35,0.0,0.0,0.0,0.0
PIS11,4,18.0,8.25,0.0,0.0,0.0,0.0
DEG43,4,18.0,23.88,0.0,0.0,0.0,0.0
PIS12,4,18.0,9.46,0.0,0.0,0.0,0.0
QUIFA42,4,18.0,55.7,0.0,0.0,0.0,0.0
LOE74,4,18.0,31.25,0.0,0.0,0.0,0.0
ACO11,4,18.0,64.9,0.0,0.0,0.0,0.0
PIS13,4,18.0,9.89,0.0,0.0,0.0,0.0
CON31,4,18.0,29.38,0.0,0.0,0.0,0.0
CON32,4,18.0,26.55,0.0,0.0,0.0,0.0
GEL22,4,18.0,68.13,0.0,0.0,0.0,0.0
GEL24,4,18.0,67.28,0.0,0.0,0.0,0.0
MAV160,4,18.0,76.66,0.0,0.0,0.0,0.0
MAV161,4,18.0,9.44,0.0,0.0,0.0,0.0
RAAM29,4,18.0,11.21,0.0,0.0,0.0,0.0
MAV162,4,18.0,28.56,0.0,0.0,0.0,0.0
MAV165,4,18.0,29.85,0.0,0.0,0.0,0.0
AVIVIA25,4,18.0,41.3,0.0,0.0,0.0,0.0
GEL26,4,18.0,36.2,0.0,0.0,0.0,0.0
GEL27,4,18.0,33.58,0.0,0.0,0.0,0.0
GEL28,4,18.0,52.2,0.0,0.0,0.0,0.0
GEL31,4,18.0,100.99,0.0,0.0,0.0,0.0
BRU85,4,18.0,12.48,0.0,0.0,0.0,0.0
JAYOR37,4,18.0,15.05,0.0,0.0,0.0,0.0
JAYOR40,4,18.0,30.09,0.0,0.0,0.0,0.0
JAYOR42,4,18.0,11.53,0.0,0.0,0.0,0.0
NOV66,4,18.0,40.2,0.0,0.0,0.0,0.0
ACO8,4,18.0,35.93,0.0,0.0,0.0,0.0
AVIVIA1,4,18.0,16.52,0.0,0.0,0.0,0.0
HORM2,4,18.0,18.79,0.0,0.0,0.0,0.0
HORM3,4,18.0,9.27,0.0,0.0,0.0,0.0
HORM12,4,18.0,53.68,0.0,0.0,0.0,0.0
AVIVIA18,4,18.0,92.82,0.0,0.0,0.0,0.0
AVIVIA6,4,18.0,7.67,0.0,0.0,0.0,0.0
AVIVIA7,4,18.0,25.96,0.0,0.0,0.0,0.0
MAV175,4,18.0,40.89,0.0,0.0,0.0,0.0
AVIVIA8,4,18.0,29.5,0.0,0.0,0.0,0.0
AVIVIA9,4,18.0,42.48,0.0,0.0,0.0,0.0
HISP1,4,18.0,25.37,0.0,0.0,0.0,0.0
AVIVIA22,4,18.0,21.24,0.0,0.0,0.0,0.0
HISP3,4,18.0,24.78,0.0,0.0,0.0,0.0
HISP4,4,18.0,24.78,0.0,0.0,0.0,0.0
HISP5,4,18.0,21.24,0.0,0.0,0.0,0.0
WIP9,4,18.0,334.73,0.0,0.0,0.0,0.0
WIP10,4,18.0,334.73,0.0,0.0,0.0,0.0
WIP11,4,18.0,148.79,0.0,0.0,0.0,0.0
WIP12,4,18.0,148.79,0.0,0.0,0.0,0.0
WIP13,4,18.0,99.64,0.0,0.0,0.0,0.0
WIP14,4,18.0,99.64,0.0,0.0,0.0,0.0
WIP15,4,18.0,99.64,0.0,0.0,0.0,0.0
WIP17,4,18.0,52.3,0.0,0.0,0.0,0.0
AVIVIA28,4,18.0,5.9,0.0,0.0,0.0,0.0
DEG45,4,18.0,23.73,0.0,0.0,0.0,0.0
BRU87,4,18.0,7.36,0.0,0.0,0.0,0.0
HORM14,4,18.0,18.51,0.0,0.0,0.0,0.0
AVIVIA51,4,18.0,11.8,0.0,0.0,0.0,0.0
VAR85,4,18.0,39.83,0.0,0.0,0.0,0.0
AVIVIA53,4,18.0,6.9,0.0,0.0,0.0,0.0
AVIVIA54,4,18.0,10.38,0.0,0.0,0.0,0.0
AVIVIA55,4,18.0,8.44,0.0,0.0,0.0,0.0
BIOM41,4,18.0,35.93,0.0,0.0,0.0,0.0
DKT31,4,18.0,9.06,0.0,0.0,0.0,0.0
DKT32,4,18.0,11.64,0.0,0.0,0.0,0.0
NOV68,4,18.0,112.1,0.0,0.0,0.0,0.0
ACO15,4,18.0,18.59,0.0,0.0,0.0,0.0
NAT70,4,18.0,13.81,0.0,0.0,0.0,0.0
VAR105,4,18.0,22.42,0.0,0.0,0.0,0.0
VAR106,4,18.0,35.15,0.0,0.0,0.0,0.0
COL81,4,18.0,30.68,0.0,0.0,0.0,0.0
AVIVIA68,4,18.0,12.98,0.0,0.0,0.0,0.0
AVIVIA70,4,18.0,14.16,0.0,0.0,0.0,0.0
FAR25,4,18.0,14.99,0.0,0.0,0.0,0.0
MED6,4,18.0,13.15,0.0,0.0,0.0,0.0
CMD51,4,18.0,46.63,0.0,0.0,0.0,0.0
AVIVIA71,4,18.0,106.2,0.0,0.0,0.0,0.0
COL83,4,18.0,46.02,0.0,0.0,0.0,0.0
MAV202,4,18.0,44.84,0.0,0.0,0.0,0.0
GEL34,4,18.0,55.4,0.0,0.0,0.0,0.0
QUIFA47,4,18.0,22.42,0.0,0.0,0.0,0.0
QUIFA48,4,18.0,14.75,0.0,0.0,0.0,0.0
QUIFA49,4,18.0,14.75,0.0,0.0,0.0,0.0
LAND8,4,18.0,20.07,0.0,0.0,0.0,0.0
LAND9,4,18.0,38.62,0.0,0.0,0.0,0.0
NAT72,4,18.0,11.15,0.0,0.0,0.0,0.0
COL87,4,18.0,34.22,0.0,0.0,0.0,0.0
COL88,4,18.0,4.72,0.0,0.0,0.0,0.0
COL89,4,18.0,20.46,0.0,0.0,0.0,0.0
SNA35,4,18.0,27.14,0.0,0.0,0.0,0.0
QUIFA51,4,18.0,38.39,0.0,0.0,0.0,0.0
AMS69,4,18.0,39.11,0.0,0.0,0.0,0.0
SNA36,4,18.0,12.98,0.0,0.0,0.0,0.0
VAR101,4,18.0,3.5,0.0,0.0,0.0,0.0
IQF25,4,18.0,5.9,0.0,0.0,0.0,0.0
ULTR57,4,18.0,41.3,0.0,0.0,0.0,0.0
AVIVIA72,4,18.0,11.8,0.0,0.0,0.0,0.0
FAR33,4,18.0,7.06,0.0,0.0,0.0,0.0
JAL57,4,18.0,77.66,0.0,0.0,0.0,0.0
JAL58,4,18.0,20.2,0.0,0.0,0.0,0.0
LIF45,4,18.0,24.54,0.0,0.0,0.0,0.0
VAR110,4,18.0,9.36,0.0,0.0,0.0,0.0
VAR111,4,18.0,6.41,0.0,0.0,0.0,0.0
VAR112,4,18.0,15.99,0.0,0.0,0.0,0.0
VAR113,4,18.0,16.23,0.0,0.0,0.0,0.0
VAR114,4,18.0,122.91,0.0,0.0,0.0,0.0
VAR115,4,18.0,182.66,0.0,0.0,0.0,0.0
VAR119,4,18.0,6.81,0.0,0.0,0.0,0.0
VAR120,4,18.0,14.51,0.0,0.0,0.0,0.0
SNA38,4,18.0,13.5,0.0,0.0,0.0,0.0
SNA39,4,18.0,28.32,0.0,0.0,0.0,0.0
SNA40,4,18.0,34.93,0.0,0.0,0.0,0.0
FAR35,4,18.0,31.86,0.0,0.0,0.0,0.0
MAV207,4,18.0,18.88,0.0,0.0,0.0,0.0
KENER3,4,18.0,16.64,0.0,0.0,0.0,0.0
KENER6,4,18.0,16.64,0.0,0.0,0.0,0.0
KENER12,4,18.0,20.06,0.0,0.0,0.0,0.0
KEN21,4,18.0,35.4,0.0,0.0,0.0,0.0
KENER14,4,18.0,35.4,0.0,0.0,0.0,0.0
KENER17,4,18.0,23.6,0.0,0.0,0.0,0.0
VAR121,4,18.0,16.26,0.0,0.0,0.0,0.0
VAR122,4,18.0,9.57,0.0,0.0,0.0,0.0
VAR123,4,18.0,14.47,0.0,0.0,0.0,0.0
VAR124,4,18.0,12.1,0.0,0.0,0.0,0.0
VAR125,4,18.0,2.36,0.0,0.0,0.0,0.0
VAR127,4,18.0,27.23,0.0,0.0,0.0,0.0
VAR128,4,18.0,33.98,0.0,0.0,0.0,0.0
VAR129,4,18.0,18.62,0.0,0.0,0.0,0.0
VAR131,4,18.0,118.0,0.0,0.0,0.0,0.0
VAR132,4,18.0,15.93,0.0,0.0,0.0,0.0
VAR133,4,18.0,15.93,0.0,0.0,0.0,0.0
VAR134,4,18.0,15.93,0.0,0.0,0.0,0.0
VAR135,4,18.0,12.04,0.0,0.0,0.0,0.0
VAR136,4,18.0,12.04,0.0,0.0,0.0,0.0
FAR36,4,18.0,6.35,0.0,0.0,0.0,0.0
BRU91,4,18.0,18.86,0.0,0.0,0.0,0.0
ULTR63,4,18.0,25.72,0.0,0.0,0.0,0.0
KENER19,4,18.0,11.4,0.0,0.0,0.0,0.0
ACO18,4,18.0,86.73,0.0,0.0,0.0,0.0
VAR137,4,18.0,57.82,0.0,0.0,0.0,0.0
VAR138,4,18.0,223.02,0.0,0.0,0.0,0.0
VAR139,4,18.0,59.0,0.0,0.0,0.0,0.0
FAR37,4,18.0,23.28,0.0,0.0,0.0,0.0
KENER20,4,18.0,10.62,0.0,0.0,0.0,0.0
MAV215,4,18.0,14.73,0.0,0.0,0.0,0.0
MAV216,4,18.0,59.0,0.0,0.0,0.0,0.0
BIOM44,4,18.0,7.79,0.0,0.0,0.0,0.0
IQF28,4,18.0,5.66,0.0,0.0,0.0,0.0
IQF29,4,18.0,4.53,0.0,0.0,0.0,0.0
IQFA29,4,18.0,10.08,0.0,0.0,0.0,0.0
FAR43,4,18.0,59.63,0.0,0.0,0.0,0.0
ULTR65,4,18.0,22.16,0.0,0.0,0.0,0.0
VAR142,4,18.0,40.25,0.0,0.0,0.0,0.0
DKT33,4,18.0,84.72,0.0,0.0,0.0,0.0
NAT44,4,18.0,84.96,0.0,0.0,0.0,0.0
LAND14,4,18.0,10.17,0.0,0.0,0.0,0.0
AMB12,4,18.0,157.24,0.0,0.0,0.0,0.0
AMB13,4,18.0,157.24,0.0,0.0,0.0,0.0
ULTR68,4,18.0,11.8,0.0,0.0,0.0,0.0
MEG1,4,18.0,10.38,0.0,0.0,0.0,0.0
MEG2,4,18.0,8.77,0.0,0.0,0.0,0.0
MEG3,4,18.0,27.26,0.0,0.0,0.0,0.0
MEG5,4,18.0,53.1,0.0,0.0,0.0,0.0
CMD55,4,18.0,25.23,0.0,0.0,0.0,0.0
ACO19,4,18.0,53.1,0.0,0.0,0.0,0.0
VAR143,4,18.0,35.21,0.0,0.0,0.0,0.0
YPN25,4,18.0,18.43,0.0,0.0,0.0,0.0
YPN26,4,18.0,18.43,0.0,0.0,0.0,0.0
DAN14,4,18.0,10.53,0.0,0.0,0.0,0.0
LAND15,4,18.0,79.3,0.0,0.0,0.0,0.0
BRU92,4,18.0,57.82,0.0,0.0,0.0,0.0
VAR144,4,18.0,55.76,0.0,0.0,0.0,0.0
MAV234,4,18.0,4.13,0.0,0.0,0.0,0.0
ULTR73,4,18.0,5.31,0.0,0.0,0.0,0.0
HORM19,4,18.0,6.35,0.0,0.0,0.0,0.0
AMB14,4,18.0,157.24,0.0,0.0,0.0,0.0
AMB15,4,18.0,140.08,0.0,0.0,0.0,0.0
AMB16,4,18.0,140.08,0.0,0.0,0.0,0.0
VAR146,4,18.0,33.63,0.0,0.0,0.0,0.0
VAR147,4,18.0,32.2,0.0,0.0,0.0,0.0
NAT54,4,18.0,29.5,0.0,0.0,0.0,0.0
JAYOR47,4,18.0,1180.0,0.0,0.0,0.0,0.0
QUIFA53,4,18.0,12.39,0.0,0.0,0.0,0.0
VAR148,4,18.0,9.09,0.0,0.0,0.0,0.0
VAR55,4,18.0,13.57,0.0,0.0,0.0,0.0
VAR152,4,18.0,19.12,0.0,0.0,0.0,0.0
VAR154,4,18.0,4.48,0.0,0.0,0.0,0.0
